user_id,text,LABEL
70732688.0,chief minister of karnataka: say no to 10 months as security deposit while renting a house in b... via @change4india,1
70732688.0,the problem with those opposing death penalty in india,1
70732688.0,"members of parliament, political parties: parliament to function - urge all political parties t... via @change4india",1
70732688.0,sonia gandhi blocks parliament &amp;#8211; a concerned citizen speaks up,1
70732688.0,futuristic airbus design mimics antigravity ufo,1
70732688.0,25 signs that the global elite&amp;#8217;s ship is about to sink via @the mind unleashed,1
70732688.0,whistleblower reveals multiple secret space programs concerned about new alien visitors,1
70732688.0,sleeping giants in stasis chambers ready to awaken whistleblower claims,1
70732688.0,nasa and the european space agency finally prep public for alien disclosure via @the mind unleashed,1
70732688.0,mystery in jerusalem: rare ancient message 5 aug 2015,1
70732688.0,the 'evolution' of hindu gods,1
70732688.0,"shri sarbananda sonowal, hon minister of state for youth affairs and sports, shri narendra modi... via @change4india",1
70732688.0,"canon’s new $30k camera shoots at iso 4,000,000 via @popphoto",1
70732688.0,is the congress beginning to disintegrate?,1
70732688.0,dilli maange more : an open letter to arvind kejriwal:,1
70732688.0,one year on the road - a memo from pakistan.,1
70732688.0,engineering explained: 3 things that make the nissan gt-r nismo so damn remarkable via @carthrottle,1
70732688.0,why dalits are moving towards bjp,1
70732688.0,how kejriwal’s political ambition could tear india apart,1
70732688.0,barrel exhaust ghost:,1
70732688.0,rahul gandhi doing politics of 'spit and run': bjp - the economic times,1
70732688.0,standing ovation - kangana ranaut,1
70732688.0,a beautiful piece !! #journalism where are the stories?,1
70732688.0,ravi shankar prasad: congress running away from debate via @youtube,1
70732688.0,prime minister shri narendra modi: stop parliament canteen subsidy immediately - sign the petit... via @change4india,1
70732688.0,union transport minister.: drive without borders:one nation-one road tax - sign the petition! via @change4india,1
70732688.0,deloitte hoodie,1
70732688.0,must read -- why mumbai gets flooded while netherlands doesn't?,1
70732688.0,this is why you have no right to “protest” against the yulin festival. go back to ur ignorant armchair.@akkar_bakkar,1
70732688.0,the 6 alien species currently fighting for control over earth,1
70732688.0,these 5 alien species have no desire to enslave humanity,1
70732688.0,check out lightpack — ambient backlight for your displays by woodenshark on @kickstarter,1
70732688.0,hear it from a muslim yoga instructor: 'i cannot see what the fuss is about at all' via @scroll_in,1
70732688.0,union transport minister.: drive without borders:one nation-one road tax - sign the petition! via @change4india,1
70732688.0,helmets,1
70732688.0,artiste in bengaluru creates crocodile on road to grab attention of civic authorities,1
70732688.0,kalpa vigraha oldest hindu idol of lord siva (26450 bc) via @booksfact,1
70732688.0,"he quit his job, got threats, and yet he is fighting for our right to drive without borders",1
70732688.0,a conversation between a soldier and software engineer in shatabdhi train - an interesting and a must… via @sonusmac,1
70732688.0,targeting sushma swaraj over lalit modi's travel is much ado about nothing via @firstpost,1
70732688.0,jakob de roover on ramachandra guha&amp;#8217;s intellectualism &amp;#8211; niti exclusive,1
70732688.0,via @dailyo_,1
70732688.0,"airbus brings india operation under one entity, says move to aid 'make in india' via @thenamopatrika",1
70732688.0,the rafale deal is modi's 'masterstroke' via @thenamopatrika,1
70732688.0,"corruption at highest levels in india has disappeared, says prem watsa via @thenamopatrika",1
70732688.0,please retweet as much as possible..,1
70732688.0,mystery behind the seventh door of shri anantha padmanabha swamy temple,1
70732688.0,"president of the people's republic of china, permanent mission of the people’s republic of chin... via @change4india",1
70732688.0,.@arvindkejriwal: appoint a special prosecutor and fast track the murder case of soumya viswana... via @change4india,1
70732688.0,paul bulcke @nestleindia @maggiindia &amp; jp nadda @mohfw_india: #recallmaggi from the market! don... via @change4india,1
70732688.0,did modi really insult india? read for your own sake and decide.. truth unfolds #presstitutes,1
70732688.0,"@narendramodi, prime minister of india &amp; home minister of india: make cbi probe on mysterious d... via @change4india",1
70732688.0,union transport minister.: drive without borders:one nation-one road tax via @change4india,1
70732688.0,drive without borders petition reaches mr. nitin gadkari..... via @change4india,1
70732688.0,union transport minister.: drive without borders:one nation-one road tax via @change4india,1
70732688.0,"send trai your views, protect #netneutralityindia and #savetheinternet",1
70732688.0,#aap aam aadmi party call sign changed.. its now called arvind aadmi party.. its all about the need to compromise...,1
70732688.0,"avinash pant, nike india: @nike: provide custom made shoes for indian athlete swapna barman born with 12 toes",1
70732688.0,"how rajdeep sardesai provoked crowd, attacked nri &amp; played victim game in new york",1
70732688.0,"post by krishna jagannathan: an open letter to isro, on the eve of mangalyaan's tryst with mars",1
70732688.0,another open letter to arvind kejriwal | amreekandesi via @amreekandesi,1
70732688.0,education minister kimmane ratnakar:issue directive 2 all schools in blr 2 impose security measures 4 children safety,1
70732688.0,"breaking news: iraq's leaders to vote on legalising #forcedchildmarriage. tell them to vote ""no"" - via @walkfree",1
70732688.0,ask .@satyamevjayate and .@aamir_khan to do a show on fatal road accidents via @change4india,1
70732688.0,shri prithviraj chavan: prevent laxmi from going back to her previous owners via @change,1
70732688.0,a letter to yuvraj singh from a fan - india today via @indiatoday,1
70732688.0,"ask narendra modi, arvind kejriwal &amp; rahul gandhi 2 agree 2 a national debate before the elections. via @change4india",1
70732688.0,tell @essar to quit mahan. join the 1 million voices to save india's forests #iammahan @greenpeaceindia,1
70732688.0,i believe the products i love should be free from tiger extinction. join me! together we can #protectparadise,1
70732688.0,.@wmutunga cutting grass is no punishment for rape! hold rapists and police to account. kenya can set example for the world. #justiceforliz,1
70732688.0,take action to demand the release of our activists. #freethearctic30,1
70732688.0,times campaign: times campaign: stop the ordinance that saves criminal politicians - the times of india,1
70732688.0,repair &amp; ensure ongoing maintenance of roads in hyderabad via @change,1
70732688.0,no to the #waronwomen in #afghanistan. stop the bill that could slash one of their last lifelines. sign+rt,1
70732688.0,"ask smt. meria kumar, speaker of lok sabha, to refer rti amendment bill to a standing committee. sign and share",1
70732688.0,cast out the criminals in #india's parliament! sign now to clean up politics and rt:,1
70732688.0,please send in your resume to my linkedin profile with job description in subject,1
70732688.0,please send in your resume to my linkedin profile,1
70732688.0,please send in your resume to my linkedin profile,1
70732688.0,please send in resumes to my linkedin profile.,1
70732688.0,"shri. manmohan singh, prime minister - government of india : save rti act from amendments via @change",1
70732688.0,lakhs of indians are asking our politicians to saverti. add your voice. sign and share,1
70732688.0,cast out the criminals in #india's parliament! sign now to clean up politics and rt:,1
70732688.0,bhawar jitendra singh: take a stand against the proposed amendment to the rti act. via @change,1
70732688.0,check out my professional profile and connect with me on linkedin. #in,1
70732688.0,i've voted for samuel rufus nallaraj to be #theapprenticeasia. vote for your favourite contestant at #aasam,1
70732688.0,i've voted for samuel rufus nallaraj to be #theapprenticeasia because...vote for your favourite contestant at #aasam,1
70732688.0,.@gap inc (us) - stop bullying a small indian company via @change,1
70732688.0,#rcb lost yet another important match outside home.. what a match has it been... #ipl,1
70732688.0,#dhawalkulkarni crushing #rcb #ipl6,1
70732688.0,bhajji tornado win over #gaylestorm #ipl6,1
70732688.0,no more #jaipurs. no more #apathy. support good samaritan hotline today!,1
70732688.0,"dismiss the police officials who refused to file the complaints, tried to bribe &amp; failed to act via @change",1
70732688.0,mysore police commissioner: gokulam women say hands off! help us end molestation/ harassment of women via @change,1
70732688.0,horrific! 15 yr old rape victim in the maldives to get 100 lashes. tell president waheed to stop flogging #women:,1
70732688.0,i just donated to #wikipedia. help keep it free! #keepitfree,1
70732688.0,indian officials charged with crimes against women should #resignbeforejan26th! sign the petition:,1
70732688.0,"bristol hotel,dlf phase1,gurgaon: stop/cancel honey singh's performance for new year's eve at your hotel. via @change",1
70732688.0,more than 87000 have signed can you help us reach 10000 before meeting justice verma committee tomorrow? #stoprapenow,1
70732688.0,an open letter to the accomplished indian politicians via @mtvindia,1
70732688.0,have you signed ? more than 75000 have signed the petition to cji and president to #stoprapenow,1
70732688.0,time to end #rape impunity in #india. sign here to get fast-track justice from home minister sushilkumar shinde,1
70732688.0,"president, cji: stop rape now! via @change",1
70732688.0,new e-skin is sensitive to touch and self-healing via @cnet,1
70732688.0,water tanker runs aground in sandy storm via @abc,1
70732688.0,is the starchild skull a human-alien hybrid or a hoax?,1
70732688.0,hyderabad is world’s 3rd best city to visit in 2013 - the times of india,1
70732688.0,call on #pakistan to make #malala's dream of education for all #girls come true,1
70732688.0,@pmoindia ░░█▄░█░░▄▀▀▄░░░░░▄▀▀░░▄▀▀▄░░▄▀▀▄░░█░░░█░░ ░░█░▀█░░▀▄▄▀░░░░░▀▄▄░░▀▄▄▀░░█▀▀█░░█▄▄░▄░░ @greenpeaceindia #nocoal,1
70732688.0,extreme close ups of the human eye,1
70732688.0,"dirty, dangerous and corrupt! via @greenpeaceindia",1
70732688.0,us eases visa application norms for indians - the times of india,1
70732688.0,"bright meteor and two large eruptions sakurajima volcano - nov 25, 2011 /via @wordpressdotcom",1
70732688.0,"the ancient alien question: a new inquiry into the existence, evidence, and influence of ancient - phillip coppen s",1
70732688.0,two entrepreneurs in bangalore try living on $2 a day via @ndtv,1
70732688.0,andromeda council: 11.11.11 & the facts about life as a 4th dimensional human,1
70732688.0,started using ios5!!!,1
70732688.0,ios 5 now available [download links] - via @osxdaily,1
70732688.0,what programming has taught me about being openminded:,1
70732688.0,"alien body discovered in buryatia, russia? april 2011:",1
70732688.0,"i signed+the+""we are ready to change the world""+petition!+",1
70732688.0,join me at the firefox 4 twitter party and celebrate the newest version #fx4 #teamfirefox via @firefox,1
70732688.0,"just discovered dealsandyou! best of restaurants, spa's and premium services at upto 90 percent discounts! check it out",1
70732688.0,"@fetise.com private fashion sales club - of the men, by the men, for the men!",1
70732688.0,rockmelt - your browser. re-imagined. connect for an invitation.,1
70732688.0,wish you all a joyful christmas and a great new year !!! god bless you...,1
70732688.0,i've just signed a petition to end to the #wikileaks crackdown. sign up @avaaz and please rt!,1
70732688.0,happy diwali !!!,1
70732688.0,"this september, birthdays can change the world. watch this @charitywater video now: via @charitywater",1
70732688.0,i love shopping on fashion and you and i bet you’ll love it too…join me !,1
70732688.0,meter jam,1
70732688.0,hyderabad raining !!!,1
70732688.0,nokia life tools @,1
70732688.0,gudnite those who r sleeping or abt to sleep. good day to those who r still working..,1
70732688.0,rt @greenpeaceindia sign the petition | tata can save the turtles,1
70732688.0,it s**** to get a new home... searching continues... :(:(:(,1
70732688.0,wisestamp - email signature 1.3.5 :: add-ons for firefox,1
70732688.0,poll::::,1
70732688.0,wishing everyone a great holiday season !!!,1
70732688.0,using eai siebel adapter:,1
70732688.0,anyone having access to google wave??? please send me an invitation....,1
70732688.0,reached la... hollywood calling !!!,1
70732688.0,pretty busy with work.. :(:(:(,1
3024785895.0,"whistleblower exposes key player in fbi russia probe: ""it was all a set-up"" - sara a. carter",1
3024785895.0,the federal reserve bank – 100 years of deception - via,1
3024785895.0,dangerous gene-edited “crispr” crops classified as gmo by eu – has all the u.s. biotech shills squirming like worms coated in pesticide,1
3024785895.0,vicious neocons demand,1
3024785895.0,fake intelligence &amp; plagiarized quotes,1
3024785895.0,zec announces zimbabwe presidential election results via @youtube,1
3024785895.0,those that are managing znbc really don't want people to watch and enjoy watching znbc tv. you don't seem to have any idea on broadcasting. we used to watch wwe on znbc even football but no longer why and yet we pay tv levy now not then.,1
3024785895.0,trump stands his ground,1
3024785895.0,the coming coup,1
3024785895.0,us generals wanted nuclear war,1
3024785895.0,"as the debts balloon, lungu avoids the spotlight | article | africa confidential",1
3024785895.0,free e-book: history of the world &amp; jerusalem - according to the bible and islamic traditions. #religiouscomparisonstudy #judaism #christianity #islam via @mythoreligio,1
3024785895.0,"""mandela let us down. he agreed to a bad deal for the blacks. the economy is very much 'white'"" - winnie mandela",1
3024785895.0,"woman dead for 23 hours in hell reports seeing michael jackson, pope john paul ii and many other celebrities via @disclosetv",1
3024785895.0,walsh: 60 million reasons why democrats don't actually care about protecting children from violence,1
3024785895.0,"fbi too busy with trump probe, inner turmoil to follow up on hs shooter tips",1
3024785895.0,inside the pope's reptilian audience hall in vatican city via @wakingtimes,1
3024785895.0,watch: president trump explains why he doesn't get the flu shot via @wakingtimes,1
3024785895.0,cia officer: deep state is “terrified” of trump and “want him taken out” via @wikileaks,1
3024785895.0,children after divorce - jewish action:,1
3024785895.0,when i left egypt,1
3024785895.0,splitting your sea,1
3024785895.0,is your democracy actually a totalitarian state?,1
3024785895.0,deep state and the cia media matrix,1
3024785895.0,watch “10 really dumb mistakes very smart couples make! - mistake 1” on #vimeo,1
3024785895.0,action: “national call-in day” announced for vaccine safety and reform: march 30th –,1
3024785895.0,rabbi’s deathbed message: angel michael will rise up via @wordpressdotcom,1
3024785895.0,donald trump and the deep state,1
3024785895.0,far worse than george iii,1
3024785895.0,the deep state targets trump,1
3024785895.0,is the left playing with fire again?,1
3024785895.0,did the cia ruin classical music for the masses?,1
3024785895.0,nato troops deployed to europe in build up against russia via @wordpressdotcom,1
3024785895.0,french leader calls for kippah ban to fight radical islam via @wordpressdotcom,1
3024785895.0,test your glucose level without drawing blood via @israel21c,1
3024785895.0,iranian-backed militia launches missile on saudi arabia via @wordpressdotcom,1
3024785895.0,#youtube miracle manna story from angola,1
3024785895.0,iran tests ballistic missile in defiance of un sanctions via @wordpressdotcom,1
3024785895.0,trump orders plan to defeat isis via @wordpressdotcom,1
3024785895.0,monsanto ‘roundup’ herbicide confirmed carcinogenic (full report) via @yournewswire,1
3024785895.0,"2016, let it go, has been rough.",1
3024785895.0,looking at the situation edgar is way above your shoulders and all because of your poor campaign strategy. don't hate show purpose.,1
3024785895.0,why do you specialize in slander is there no postivity you can use your speach for?,1
3024785895.0,the devil you know.,1
3024785895.0,xyenophobia in sa. i feel the un is tired of taking care of refugees. stop the foolish wars.,1
3024785895.0,nigeria. make us proud. let the people decide.,1
3024785895.0,afcon on my mind. i don't take sides.,1
2405300635.0,,1
2405300635.0,,1
2405300635.0,,1
2405300635.0,,1
2405300635.0,,1
2405300635.0,"i'm listening to ""don't spit on my mind"" by helloween.",1
2405300635.0,,1
2405300635.0,oireachtas : support the autism spectrum disorder bill 2017 via @change,1
2405300635.0,this is how the pharma industry turns horse blood into profits @idtbiologika,1
2405300635.0,#nowplaying in orbit by evergrey ♫,1
2405300635.0,i thought you'd like this pin on pinterest...,1
2405300635.0,#nowplaying slang (deluxe edition) by def leppard ♫,1
2405300635.0,#nowplaying dig in deep by tyketto ♫,1
2405300635.0,this is probably the best 9/11 video you'll ever see [video] - &gt; via @disclosetv,1
2405300635.0,#nowplaying reach by tyketto ♫,1
2405300635.0,russia today declares 9/11 was an inside job [video] - &gt; via @disclosetv,1
2405300635.0,head of the us army: general says prepare for little green men [video] - &gt; via @disclosetv,1
2405300635.0,how ‘under pressure’ sounds without music: freddie mercury and david bowie a cappella!,1
2405300635.0,another man down... what the fuck is up with 2016? glenn frey r.i.p.... and it's only january!!,1
2405300635.0,"stratovarius ""my eternal dream"" official music video from the new album ... via @youtube",1
2405300635.0,via @collectiveevol,1
2405300635.0,"gerry adams's response to micheál martin, writing in the irish independent via @independent_ie",1
2405300635.0,"‘the tall guard in black, he saved my life’: water protester speaks out about bollard incident (via @thejournal_ie)",1
2405300635.0,paul murphy: it would have been peaceful to hold joan burton for 12 hours (via @thejournal_ie),1
2405300635.0,this 16-year-old boy has been missing for almost a week (via @thejournal_ie),1
2405300635.0,major irish water story surpressed by rte%3f,1
2405300635.0,,1
2405300635.0,"we're not the wasters, mr noonan via @independent_ie",1
983486287.0,anyone from up north heading down to this tomorrow? could possibly use a ride! i am i n queensbury area. 🔥✊🔥💪🔥 @nysendems @nysenate @tucapcon @sengillibrand @leaderflanagan @flipny45 @nys_am @andrewcuomo #shareyourflame #standyoursacredground,0
983486287.0,"thank you @flipny45 emily martz for taking time out of your very busy schedule and during election season to sit with me, listen to me, and help me! i stand with you!",0
983486287.0,"grateful to @flipny45 emily martz for all of her time, her support, and her help! proud to support @flipny45 for state senate!!! check her out if you haven’t! ✊🔥👍❤️🤞",0
983486287.0,,0
983486287.0,i will be going on record. @tucapcon @nysenate @leaderflanagan @senatorlarkin @nysendems @robertgavintu @sengillibrand @andrewcuomo,0
983486287.0,wondering why @nysenate has still not issued a statement re: my abuser robert nickol. wondering why @leaderflanagan has not issued a statement/called me back. wondering why @andrewcuomo ‘s office has not contacted me back. @tucapcon @nydems ? #shareyourflame 🔥,0
983486287.0,thank you #linzylab i stand with you. i stand with her. every i can’t in this song rings so true for me. we can be louder!!! ✊🔥#shareyourflame,0
983486287.0,"i was a domestic violence victim. today, i am a domestic violence survior. we can enact change! our voices are much louder together! #shareyourflame #joinus",0
983486287.0,#shareyourflame #iamback,0
983486287.0,i am proud to personally support emily martz for state senate in the 45th district. i believe emily martz would listen to her constituents’ needs and experiences and would use that knowledge to help her form legislation that would actually help everyone. #martzforcongress,0
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,extremely hard to find collectible rare!!! 1day left bid starts at $5,1
8.18715e+17,17hrs left. currently under $5 bid away!!! buyitnow!!!,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,crush card virus,1
8.18715e+17,,1
8.18715e+17,just in. check this out. brock lesner,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,please come bid. this helps my family and a charity for the research of ear hearing.,1
8.18715e+17,someone please buy this already,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,,1
8.18715e+17,star power mario world of nintendo mega rare!!!! via @ebay,1
8.18715e+17,hulkbuster disney infinity 3.0 figure. excellent condition!! ultra rare!! via @ebay,1
8.18715e+17,one of a kind. flawed figure,1
8.18715e+17,black yoshi (hard to find),1
8.18715e+17,,1
8.18715e+17,only 3000 made limited edition ultra rare 8-bit modern color mario world of nintendo,1
8.18715e+17,venom (hidden rare) this one can probably be found extremely cheap online for a short time until they finally realized what they sold was worth more than what i'm actually selling mine for. in time the value will grow with this as they disappear. gem/mt,1
8.18715e+17,original 1st generation resident evil nemesis #funko #pop,1
8.18715e+17,also their is more exclusive rarities of collectibles on my account. click the link beloe,1
8.18715e+17,i applied to host a hennessy canelo vs ggg rematch party! #howwehennessy #sponsored via @housepartyfun,1
8.18715e+17,thank you influenater i can't wait to try the product test.,1
8.18715e+17,i signed up for kibrono's 2018 referral program. check it out! via @kibrono,1
8.18715e+17,i just ordered my free dime bags stickers from via @dimebagsstorage,1
8.18715e+17,"just signed up for wcx, the global digital currency exchange. sign up &amp; earn 50 wcx tokens. @wcxofficial #bitcoin",1
8.18715e+17,"thuggies - long hoodies, adult onesies and more!:",1
8.18715e+17,"#influenstereats #contest @influenster homemade dumplings with chili oil, bok choy, shiitake mushrooms, and mandarin ginger seasoning.",1
8.18715e+17,"#influenstereats #contest @influenster. homemade dumplings with chili oil, bok choy, shiitake mushrooms, and mandarin ginger salad",1
8.18715e+17,hey @pixarcoco! i want to #seizemymoment 🎸 + #pixarcoco via @gofooji,1
8.18715e+17,drift garage: 404 response,1
8.18715e+17,drift garage: episode 405,1
8.18715e+17,drift garage: episode 406,1
8.18715e+17,drift garage: response 406,1
8.18715e+17,drift garage: episode 407,1
8.18715e+17,drift garage: episode 408,1
8.18715e+17,drift garage season 4 recap,1
8.18715e+17,drift garage: 405 response,1
8.18715e+17,valvolina episode 3: frank stops by joe’s shop,1
8.18715e+17,valvolina episode 6: frank fritz heads back to valvoline headquarters,1
8.18715e+17,,1
8.18715e+17,i just claimed a free box of products from pinchme! sign up here to claim yours now too,1
8.18715e+17,"i’m getting #buschhhhh gear for drinking beer and you can too. yes, really. sign up at",1
8.18715e+17,yasss this will be totally great because it's completely uncomfortable and no holds bar. #fthatpartygame #sponsored,1
8.18715e+17,"and at the end of fear, oblivion!",1
8.18715e+17,do your kids love popcorn? try this healthy version by @womensbean for free with @socialnature #trynatural,1
8.18715e+17,amazing product. got from #infuenster,1
8.18715e+17,check out this @brightendeavors soy candle - a company supporting women in need. get one free from @socialnature,1
8.18715e+17,check out this @brightendeavors soy candle - a company supporting women in need. get one free from @socialnature,1
8.18715e+17,,1
8.18715e+17,so epic. i love this brand so much. i can't believe i got to try this version of it. thank so much.,1
8.18715e+17,this is awesome. i love this so much.,1
8.18715e+17,fragrance will never be the same again. request 4 free samples of our debut collection now! #fragrance #free,1
8.18715e+17,"family weekend #bbq #teamnoholdsbar #teamnosleep#bzzawayforlaborday, #bitesizedbzz",1
8.18715e+17,,1
8.18715e+17,social share,1
8.18715e+17,,1
8.18715e+17,"i’m getting #buschhhhh gear for drinking beer and you can too. yes, really. sign up at",1
8.18715e+17,#buschhhhh . sign up at,1
8.18715e+17,"exploring madness people, the world is yours! take advantage of your own reality and make your dreams come true. anything is possible.",1
8.18715e+17,"are you prepared to crack dracula's code, save the male gender from certain peril, and be rewarded like a hero?",1
8.18715e+17,free rubik’s cube keyring via @munchkinsandwic,1
8.18715e+17,,1
8.18715e+17,want less sodium? try herbed sea salt from @avogelusa for free via @socialnature #trynatural,1
8.18715e+17,alkaline water is just what i need! i'd like to get a free sample of @flowwater via @socialnature #trynatural,1
8.18715e+17,alkaline water is just what i need! i'd like to get a free sample of @flowwater via @socialnature #trynatural,1
8.18715e+17,click here 2 receive a free 40-ct and $1 off coupon for o.b. super original tampons,1
8.18715e+17,#seeheartburndifferently &amp; enter for a chance to win a #nexium24hr heartburn-free getaway to paris. enter here:,1
8.18715e+17,go hard or go home . i applied to host a 7up® mix it up summer house party! #7upsummerparty #sponsored:,1
8.18715e+17,#seeheartburndifferently &amp; enter for a chance to win a #nexium24hr heartburn-free getaway to paris. enter here:,1
8.18715e+17,#everythingeverything,1
8.18715e+17,#smiley360,1
8.18715e+17,you can never go wrong with powerxcel or anything to do with nintendo. join me on #smiley360!,1
8.18715e+17,i'm excited to advertise and promote smiley360 and give video and written reviews #worldwide. #smiley360 #onamission,1
8.18715e+17,sponsored house party from sponsors. coming soon.,1
8.18715e+17,there's no time to waste. take action to save africa’s elephants or risk seeing them disappear forever. #96elephants,1
8.18715e+17,#newprofilepic,1
8.18715e+17,the trending product that i will be trying out in 72 hours is… #purple duchess #dirty boy bath bar soap,1
8.18715e+17,"hurry! i just got free samples at top brand name products, sent to me, absolutely free! #samplesource",1
8.18715e+17,the trending product that i will be trying out is… #the hair mother cellar #hamocell color protective shampoo,1
8.18715e+17,"help! i'm trying to win a month's worth of @deathwishcoffee and a hand crafted mug, you can too: &amp;nbsp;",1
8.18715e+17,using #palmolive is a good product. ...,1
8.18715e+17,#ad @naturesbounty i love #nbrewards! join now to start earning points,1
8.18715e+17,i'm in!,1
8.18715e+17,become a mini bites taste tester! be among the first to try our brand new tootsie roll and fruit chew mini bites!,1
8.18715e+17,i love to be the undead pirate. #mrsmeyerscrowd #sponsored,1
8.18715e+17,how do you embrace making and creating in spring? #mrsmeyerscrowd #sponsored,1
8.18715e+17,what big ideas or organizational lists do you run through in the shower? #mrsmeyerscrowd #sponsored,1
8.18715e+17,can’t wait for mrs. meyer’s body wash because it's garden fresh scent. #mrsmeyerscrowd #sponsored,1
8.18715e+17,social share,1
8.18715e+17,"woah, i need this. check it out if you want to stay #hydrated! #comingsoon",1
8.18715e+17,,1
8.18715e+17,i just earned $0.50 at cashback research! via @cashbackresearc,1
8.18715e+17,"hurry! i just got free samples at top brand name products, sent to me, absolutely free! #samplesource",1
8.18715e+17,first box free at graze @influenster,1
8.18715e+17,souls wanted! apply for a job in hell and receive your complimentary new employee gift.,1
8.18715e+17,revlon ultra hd gel lipcolor™ looks perfect for all woman. #revlonultrahd #revloncrowd #sponsored,1
8.18715e+17,the trending product that i will be trying out in 83 hours is… #1960ny #1960ny intensive revital cream,1
8.18715e+17,the trending product that i will be trying out in 72 hours is… #1960ny #1960ny intensive revital cream,1
8.18715e+17,the trending product that i will be trying out in 72 hours is… #the hair mother cellar #hamocell nutritive treatment,1
8.18715e+17,the trending product that i will be trying out in 72 hours is… #reskin,1
9.76843e+17,heard the oscar is actually pretty flimsy #breakfastawards,1
1.03689e+18,defamation case filed against tanushree dutta for mns comment via @thewire_in,0
1.03689e+18,andy warhol quotes via @brainyquote,0
1.03689e+18,"""the secret of business is to know something that nobody..."" via @brainyquote",0
1.03689e+18,andy warhol quotes via @brainyquote,0
1.03689e+18,"""the secret of business is to know something that nobody..."" via @brainyquote",0
1.03689e+18,eleanor roosevelt quotes via @brainyquote,0
1.03689e+18,eleanor roosevelt quotes via @brainyquote,0
1.03689e+18,"""with the new day comes new strength and new thoughts."" via @brainyquote",0
1.03689e+18,eleanor roosevelt quotes via @brainyquote,0
8.5905e+17,i don't understand why the snp wants to leave the united kingdom union just to joint the european union? thought the wanted independence? #uk #eu,1
8.5905e+17,not sure if anna soubry’s fears reflect the political climate. with a vote in parliament on the final deal and with the majority of parliament being pro-remain. it’s hard to see a hard brexit becoming a reality?,1
8.5905e+17,eu seeks powers to stop post-brexit bonfire of regulation - but it sounds like the eu wants britain to remain under and abide by its rules and regulations still? @ft,1
8.5905e+17,the sdp and other center-left parties need to focus more on economic issues and stop dismissing voters fears in regards to immigration. perhaps presenting a case for immigration would help? instead of labelling opponents as racist?,1
8.5905e+17,it doesn't look like there's any point to these negotiations? uk government has already given the eu what they want and we will get nothing in return #uk #eu #brexit,1
8.5905e+17,austrian far-right joins coalition led by pm sebastian kurz - bbc news,1
8.5905e+17,turns out a socialist government isn't the worst thing that can happens to a country? #imf #politics #economy,1
8.5905e+17,new article - the juncker plan: what does this mean for europe? #politics #europe #eu #juncker,1
8.5905e+17,recycling burnt in birmingham 'waste disaster'.,1
8.5905e+17,keep up to date with the latest articles #uk #politics #economy,1
8.5905e+17,"britain will ban new petrol and diesel cars from 2040, minister says. how will the government make this a reality?",1
8.5905e+17,a few thought on britain’s relationship with saudi arabia and democracy in the #middleeast - #uk #saudi #politics,1
8.5905e+17,the great man himself #chomsky,1
8.5905e+17,"brexit minister linked to group that used loophole to channel £435,000 to dup",1
8.5905e+17,check out all of the latest content #ge2017 #tory #labour #libdems #ukip #greens #parisclimatedeal,1
8.5905e+17,our leaders have lost touch with reality – just like the banks did | aditya… (via @newsfusionapps #ukpolitics),1
8.5905e+17,bored of #ge2017? read our latest article on 'a new green deal' #greens #uk #energy #economy #politics #uk,1
8.5905e+17,have you read our latest article on #ge2017? if not follow the link #tories #labour #politics #uk #electionday2017,1
8.5905e+17,*new* latest article - a green new deal? #uk #green #energy #economy #politics,1
8.5905e+17,do you agree with our final thoughts on the #ge17 campaign? follow the link to find out #labour #tory #politics #uk,1
8.5905e+17,*new* #ge2017: final thoughts and analysis on the campaign - check it out at #conservatives #labour #politics #uk,1
8.5905e+17,two new articles posting very soon... check them out at #ge2017 #tory #labour #greens #parisclimatedeal #parisaccord,1
8.5905e+17,great question from the reporter and great video from the @jimmydoreshow #politics #saudiarabia #iran,1
8.5905e+17,tired with the same old news stories? try @opinionbalanced #politics #ge2017 #economy #uk #europe #usa,1
